By hook or by crook.<|>anon
By others' faults wise men correct their own.<|>anon
By perseverance the snail reached the arc.<|>anon
By the street of 'by-and-bye' one arrives at the house of 'never'.<|>anon
By your clothes you are received, by your talk you are wished off.<|>anon
Calamity is man's true touchstone.<|>anon
Calm water washes away.<|>anon
Can the Ethiopian change his skin, or the leopard his spots?<|>anon
Can the ethiopian change his skin, or the leopard his spots?<|>anon
Can't see the forest for the trees.<|>anon
Can't see the forest from the trees.<|>anon
Can't see the wood for the trees.<|>anon
Cannot see the wood for the trees.<|>anon
Can’t see the forest for the trees.<|>anon
Can’t see the wood from the trees.<|>anon
Care eats into the conscience as rust eats into iron.<|>anon
Care killed the cat.<|>anon
Carry coals to newcastle.<|>anon
Carry one's straw to the hill.<|>anon
Carthage didn't raise up in only one day.<|>anon
Cast no dirt into the well that gives you water.<|>anon
Cast not out the dowed water till you get the clean.<|>anon
Cast not your pearls before swine.<|>anon
Cat patting leads to hump raising.<|>anon
Catch the bear before you sell his skin.<|>anon
Cats eat what hussies spare.<|>anon
Cats hide their claws.<|>anon
Caught lots - got nothing.<|>anon
Caution is the parent of safety.<|>anon
Challenge your preconceptions, or they will challenge you.<|>anon
Charity begins at home.<|>anon
Chase away the natural and it returns at a gallop.<|>anon
Cheap meat produces thin broth.<|>anon
Cheaper than dates in basra.<|>anon
Cheapest is the dearest.<|>anon
Cheek brings success.<|>anon
Chicken today, teather tomorrow.<|>anon
Chickens are to be counted in the autumn.<|>anon
Children and fools must not play with edged tools.<|>anon
Children and fools speak the truth.<|>anon
Children are poor men's riches.<|>anon
Children are uncertain comforts but certain cares.<|>anon
Children beget children to the nuisance of their parents.<|>anon
Children do as you do, not as you say.<|>anon
Children will be children.<|>anon
Children will thrive best on a varied diet.<|>anon
Children, fools and drunken men tell the truth.<|>anon
Chip like wood block.<|>anon
Choose a wife rather by your ear than your eye.<|>anon
Choose an author as you choose a friend.<|>anon
Choose the lesser of two evils.<|>anon
Christmas and Midsummer match.<|>anon
Christmas and midsummer match.<|>anon
Christmas comes but once a year, but when it comes it brings good cheer.<|>anon
Circle like the cat around hot porridge.<|>anon
Circumstances alter cases.<|>anon
Claw me, and I will claw thee.<|>anon
Cleanliness is half the food.<|>anon
Cleanliness is next to godliness.<|>anon
Cleverness and stupidity go together.<|>anon
Clocks run as they are used, roosters call as they are fed.<|>anon
Close but no cigar.<|>anon
Close does not shoot any hares.<|>anon
Close the door from which the wind blows and relax.<|>anon
Closer than the carotid artery.<|>anon
Closer than the tongue to the teeth.<|>anon
Clothing makes the man.<|>anon
Cobbler, stick to your last.<|>anon
Cobblers' children are worst shod.<|>anon
Coffee is served when it is hot and girls when they are young.<|>anon
Cold food is soon old food.<|>anon
Cold forces a man to run alongside his sleigh as it climbs on the sleigh itself.<|>anon
Cold teaches you to run.<|>anon
Come rain or shine, no man will melt.<|>anon
Comes time, comes counsel.<|>anon
Command your man and do it yourself.<|>anon
Common fame is often to blame.<|>anon
Common fame is seldom to blame.<|>anon
Company in distress makes trouble less.<|>anon
Comparisons are odious.<|>anon
Complaining is the weak's weapon.<|>anon
Complaining to someone other than God is disgraceful.<|>anon
Conceal not the truth from thy physcian and lawyer.<|>anon
Conceal not the truth from thy physician and lawyer.<|>anon
Confession is the first step to repentance.<|>anon
Confidence begets confidence.<|>anon
Constant dripping wears away stones.<|>anon
Constant dripping wears the stone.<|>anon
Constant dropping wears away the stone.<|>anon
Constant dropping wears the stone.<|>anon
Constant sunshine makes a desert.<|>anon
Consuetudo facit legem.<|>anon
Consult the wise and do not disobey him.<|>anon
Continuous improvement is better than being good.<|>anon
Cookie searches for a wife.<|>anon
Copper is a poor man's gold, pewter a pauper's silver.<|>anon
Could, Should and Would are three brothers.<|>anon
Counsel is no command.<|>anon
Counting your sheep won't keep the wolf away.<|>anon
Courage lost, all lost.<|>anon
Courtesy on one side can never last long.<|>anon
Creditors have better memories than debtors.<|>anon
Criticism is something you can avoid by saying nothing, doing nothing and being nothing.<|>anon
Crooked logs make straight fires.<|>anon
Cross the stream where it is shallowest.<|>anon
Cross your bridges when you reach them.<|>anon
Crows do not pick crow's eyes.<|>anon
Crows do not pick out crow's eyes.<|>anon
Crows do not pick out crows' eyes.<|>anon
Crush the serpent's head with the hand of an enemy.<|>anon
Curiosity killed a cat.<|>anon
Curiosity killed the cat.<|>anon
Curses like chickens come home to roost.<|>anon
Custom is a second nature.<|>anon
Custom is second nature.<|>anon
Custom is the plague of wise men and the idol of fools.<|>anon
Cut your coat according to your cloth.<|>anon
Damned if you do, damned if you don't.<|>anon
Dark hair, gentle heart, blond hair, hardened heart.<|>anon
Darker than the night.<|>anon
Daughters are the thieves of the household.<|>anon
Days are countries.<|>anon
Days grow longer, threads get shorter.<|>anon
Dead horse receiving medical treatment medically meant for a live horse.<|>anon
Dead men don't bite.<|>anon
Dead men tell no tales.<|>anon
Deal gently with the bird you mean to catch.<|>anon
Death arrives uninvited.<|>anon
Death before dishonour.<|>anon
Death comes to kings and masters alike.<|>anon
Death does not blow a horn on arrival.<|>anon
Death does not visit an empty barn.<|>anon
Death has not learned to take what is offered to it.<|>anon
Death has the key to open the miser's chest.<|>anon
Death is the grand leveller.<|>anon
Death meets us everywhere.<|>anon
Death pays all debts.<|>anon
Death spares neither small nor great.<|>anon
Death when it comes will have no denial.<|>anon
Death will wait by your bed if you go to sleep in the evening without food.<|>anon
Debt is the worst poverty.<|>anon
Deeds are fruits, words are but leaves.<|>anon
Deeds, not words.<|>anon
Deep calls to deep.<|>anon
Delays are dangerous.<|>anon
Desperate diseases must have desperate cures.<|>anon
Desperate diseases must have desperate remedies.<|>anon
Desperate times call for desperate measures.<|>anon
Diamond cut diamond, you have met your match.<|>anon
Diamonds cut diamonds.<|>anon
Different countries, different customs.<|>anon
Different fields different grasshoppers, different pools different fishes.<|>anon
Different strokes suit different folks.<|>anon
Diffidence is the right eye of prudence.<|>anon
Dig a well then close the well, but do not unemploy a worker.<|>anon
Dig where you stand.<|>anon
Diligence is the base for intelligence.<|>anon
Diligence is the mother of good fortune.<|>anon
Diligence is the mother of good luck.<|>anon
Diligence is the mother of success.<|>anon
Diligent youth makes easy age.<|>anon
Dirty laundry must be washed at home.<|>anon
Discretion is better than valour.<|>anon
Discretion is the better part of valor.<|>anon
Diseases are the interests of pleasures.<|>anon
Dissent and you will be known.<|>anon
Distance is disaffection.<|>anon
Distance yourself from every dirtiness.<|>anon
Distress knows no law.<|>anon
Distrust is the mother of safety.<|>anon
Divide and conquer.<|>anon
Divide and rule.<|>anon
Do all you can and leave the rest to providence.<|>anon
Do as you may, if you can't do as you could.<|>anon
Do as you would be done by.<|>anon
Do good and throw it in sea.<|>anon
Do good to people and you'll enslave their hearts.<|>anon
Do not abuse the hospitality of others.<|>anon
Do not cross the brook for water.<|>anon
Do not judge others by your own yardstick.<|>anon
Do not make a hen out of a feather.<|>anon
Do not play with edged tools.<|>anon
Do not pull everyone over with a comb.<|>anon
Do not put everything in the mouth that your eyes see.<|>anon
Do not think that one enemy is insignificant, or that a thousand friends are too many.<|>anon
Do not throw pearls before swine.<|>anon
Do not wake the bear that sleeps.<|>anon
Do not weep over spilled milk.<|>anon
Do the duty that lies nearest thee.<|>anon
Do things of your capacity.<|>anon
Do unto others as you would have them do unto you.<|>anon
Do well and have well.<|>anon
Does a thief steal expecting that he will be caught?<|>anon
Dog does not eat dog.<|>anon
Dog doesn't eat dog.<|>anon
Dog eats dog.<|>anon
Dogs that put up many hares kill none.<|>anon
Doing is better than saying.<|>anon
Don't add fuel to the fire.<|>anon
Don't add fuel to the flames.<|>anon
Don't ask for addresses you don't visit.<|>anon
Don't be all sugar, the world will swallow you; nor be all pepper either, it will spit you out.<|>anon
Don't be fooled for thinking calm water don't have alligators.<|>anon
Don't beat a dead horse.<|>anon
Don't bite the hand that feeds you.<|>anon
Don't blow your own horn.<|>anon
Don't boast until you are finished.<|>anon
Don't bring the devil aboard!<|>anon
Don't burn the candles at both ends.<|>anon
Don't buy a cat in the sack.<|>anon
Don't buy what you need, buy what you can't live without.<|>anon
Don't call a morsel fat before you've skinned the animal.<|>anon
Don't celebrate until you have crossed the creek.<|>anon
Don't change horses in midstream.<|>anon
Don't change horses in the midstream.<|>anon
Don't cook before you have a kettle!<|>anon
Don't count your chickens before they are hatched.<|>anon
Don't count your chickens before they hatch.<|>anon
Don't count your chickens before they hatched.<|>anon
Don't count your chickens before they're hatched.<|>anon
Don't cross the bridges before you come to them.<|>anon
Don't cross your bridges until you reach them.<|>anon
Don't cry over the spilled milk.<|>anon
Don't delay today's work until tomorrow.<|>anon
Don't despise a gift because it is small.<|>anon
Don't do as the priest does but as he commands.<|>anon
Don't do to another what is hated by you.<|>anon
Don't drink ahead to the bear's hide.<|>anon
Don't eat your bread on someone else's table.<|>anon
Don't find fault with another's child or bride, or you'll soon have a child and bride that others will find fault with.<|>anon
Don't find fault with the old one before you know the habits of the new one.<|>anon
Don't flog a dead horse.<|>anon
Don't force God into a tree, since you won't even get him down by begging.<|>anon
Don't gabble if you don't lay eggs.<|>anon
Don't give a sword to a child.<|>anon
Don't go between the tree and the bark.<|>anon
Don't halloo until you are out of the wood.<|>anon
Don't have thy cloak to make when it begins to rain.<|>anon
Don't have too many irons in the fire.<|>anon
Don't hear one and judge two.<|>anon
Don't hit a man when he is down.<|>anon
Don't judge a book by its cover.<|>anon
Don't judge things and a man at first sight.<|>anon
Don't jump higher than your own head.<|>anon
Don't keep a dog and bark yourself.<|>anon
Don't kick a man when he's down.<|>anon
Don't kick against the pricks.<|>anon
Don't kill mosquitoes with a club.<|>anon
Don't kill the goose that lays the golden eggs.<|>anon
Don't lay an egg larger than your ass.<|>anon
Don't leave for tomorrow what you can do today.<|>anon
Don't leave today's work for tomorrow.<|>anon
Don't let grass grow on your feet.<|>anon
Don't let rice fields lay fallow; an inch of soil is an inch of gold.<|>anon
Don't light a fire for the crows.<|>anon
Don't look a gift horse in the mouth.<|>anon
Don't look at the jar, but at what's inside it.<|>anon
Don't look for goose eggs in a magpie's nest, nor a pig's head in a poor man's pot.<|>anon
Don't look for yesterday.<|>anon
Don't make a mountain out of a molehill.<|>anon
Don't make a promise you can't keep.<|>anon
Don't make an elephant out of a mosquito.<|>anon
Don't make an ox out of a fly.<|>anon
Don't measure others against yourself.<|>anon
Don't measure others by your own yardstick.<|>anon
Don't mock an old dog too long, it'll bite you straight to the bone.<|>anon
Don't paint the devil on the wall.<|>anon
Don't pester the dog, it will bite.<|>anon
Don't plough with another's calf.<|>anon
Don't postpone till tomorrow what you can do today.<|>anon
Don't pour oil on fire.<|>anon
Don't praise it before you have it in your mouth.<|>anon
Don't praise the day before the sun has set.<|>anon
Don't put a candle under the basket.<|>anon
Don't put a fire to the tow.<|>anon
Don't put all the eggs in the same basket.<|>anon
Don't put all your eggs in one basket.<|>anon
Don't put all your eggs in the same basket.<|>anon
Don't put stones on a burden.<|>anon
Don't put the cart before the horse.<|>anon
Don't run before your horse to market.<|>anon
Don't saw off the branch you're sitting on.<|>anon
Don't sell the bear skin before you have caught the bear.<|>anon
Don't sell the bear's skin before you've caught it.<|>anon
Don't sell the fur until the bear has been shot.<|>anon
Don't sell the skin till you have caught the bear.<|>anon
Don't shoot the messenger.<|>anon
Don't shoot yourself in the foot.<|>anon
Don't sit in a strange sleigh.<|>anon
Don't spit where you need to drink.<|>anon
Don't take revenge on evil with evil.<|>anon
Don't take what is strange, don't give up what is yours.<|>anon
Don't teach your grandmother to suck eggs.<|>anon
Don't tell everything you know.<|>anon
Don't throw out the baby with the bath water.<|>anon
Don't throw out the child with the bath water.<|>anon
Don't tie the mouth of a threshing ox.<|>anon
Don't touch a strange gruel as none of your own groats are in it.<|>anon
Don't trouble trouble until trouble troubles you.<|>anon
Don't trust for others, what you can do yourself.<|>anon
Don't try to cover the whole sky with the palm of your hand.<|>anon
Don't try to hold onto the wind.<|>anon
Don't turn down warm bread or a hot sauna.<|>anon
Don't wait for dead mens shoes.<|>anon
Don't wash your dirty linen in public.<|>anon
Don't wash your dirty linen in public; it is an ill bird that fouls its own nest.<|>anon
Don't waste gunpowder on dead crows.<|>anon
Don't whistle until you are out of the wood.<|>anon
Don't yawn, or a crow will fly into your mouth.<|>anon
Don’t buy the pig in the bag.<|>anon
Don’t complain about lack of wind – learn to sail.<|>anon
Don’t let the wolf guard the sheep.<|>anon
Don’t put all the eggs in the same basket.<|>anon
Don’t put all your eggs in one basket.<|>anon
Don’t throw pearls before swine.<|>anon
Dot your I's and cross your t's.<|>anon
Draw not your bow till your arrow is fixed.<|>anon
Drink the liquor, not your mind.<|>anon
Drive the nail that will go.<|>anon
Drop by drop - a whole lake becomes.<|>anon
Drop by drop the sea is drained.<|>anon
Dropped the ball.<|>anon
Drumming is not the way to catch a hare.<|>anon
Drunken days have all their tomorrow.<|>anon
Drunkenness reveals what soberness conceals.<|>anon
Dry bread at home is better than roast meat abroad.<|>anon
Dumb dogs are dangerous.<|>anon
During the evening the lazy get in a hurry.<|>anon
Each bird loves to hear himself sing.<|>anon
Each bird sings according to its own beak.<|>anon
Each country has its own custom.<|>anon
Each day brings it own bread.<|>anon
Each day has enough of its own misery.<|>anon
Each dog has his day.<|>anon
Each man must recognize his faults.<|>anon
Each one has to scratch for himself.<|>anon
Each person is the forger of his own happiness.<|>anon
Each smith has his custom.<|>anon
Eagles do not catch flies.<|>anon
Eagles don't catch flies.<|>anon
Early ripe, early rotten.<|>anon
Early rising benefits you three pence.<|>anon
Early to bed and early to rise makes a man healthy, wealthy and wise.<|>anon
Early to bed and early to rise, makes a man healthy wealthy and wise.<|>anon
Early to bed and early to rise, makes a man healthy, wealthy and wise.<|>anon
Eary to bed and early to rise, makes a man healthy, wealthy and wise.<|>anon
Easier hides a wise man his wisdom than a fool his madness.<|>anon
Easier said than done.<|>anon
Easier to make a promise than keep one.<|>anon
Easily caught, easily lost.<|>anon
East or west - home is best.<|>anon
East or west ? home is best.<|>anon
East or west, home is best.<|>anon
Easy come, easy go.<|>anon
Easy to cut a broad strap from the skin of another's back.<|>anon
Easy work, easy bread.<|>anon
Eat at pleasure, drink with measure.<|>anon
Eat bread or the bread will eat you.<|>anon
Eat less to sleep more.<|>anon
Eat salt and bread, and always do right.<|>anon
Eat the bones since you ate the meat.<|>anon
Eat what you are given, you may not have a second chance!<|>anon
Eat, afterwards bones only remain.<|>anon
Eats more than a fire.<|>anon
Eats more than a whale.<|>anon
Eavesdroppers hear no good of themselves.<|>anon
Eggs and oaths are soon broken.<|>anon
Either live with dignity or die generous.<|>anon
Empty barrels rattle most.<|>anon
Empty vessels make the greatest sound.<|>anon
Empty vessels make the most noise.<|>anon
Empty vessels make the most sound.<|>anon
Empty vessels makes the most noise.<|>anon
Empty vessels sound most.<|>anon
End or mend.<|>anon
Enough is as good as a feast.<|>anon
Envy always shooteth at a high mark.<|>anon
Envy is a weight not placed by its bearer.<|>anon
Envy is its own torturer.<|>anon
Envy never rests.<|>anon
Envy shoots at others and wounds herself.<|>anon
Envy takes no holiday.<|>anon
Even a berry is picked off the ground.<|>anon
Even a black chicken lays white eggs.<|>anon
Even a blind chicken will find grain.<|>anon
Even a blind hen can find a grain.<|>anon
Even a blind hen sometimes finds a grain of corn.<|>anon
Even a blind pig may occasionally pick up an acorn.<|>anon
Even a cat covers its ass with its tail.<|>anon
Even a chicken drinks even though it does not piss.<|>anon
Even a daughter is a blessing born for the empty hand.<|>anon
Even a dog covers its ass with its tail.<|>anon
Even a fool may give a wise man counsel.<|>anon
Even a fool when he holdeth his peace is counted wise.<|>anon
Even a frog will stir when stepped on.<|>anon
Even a king wears worn clothes.<|>anon
Even a master's dog is a master.<|>anon
Even a morsel is bread.<|>anon
Even a net can offer some shade.<|>anon
Even a penny is money.<|>anon
Even a pig falls as it's being scratched.<|>anon
Even a ram relies on its large horns.<|>anon
Even a roach has gall.<|>anon
Even a solitary mutter in a well is known after three years.<|>anon
Even a stone turns green if it does not move for a long time.<|>anon
Even a thumb's length of a man is more than a woman.<|>anon
Even a washing tub from a rich house will be married.<|>anon
Even an axe is not sharpened on one side.<|>anon
Even birds in a nest quarrel.<|>anon
Even death is jollier in a group.<|>anon
Even fish are in pairs in the sea.<|>anon
Even if there is a quarrel, a neighbour should be visited five times a day.<|>anon
Even in paradise it is not good to be alone.<|>anon
Even kings accept gifts.<|>anon
Even monkeys may fall from trees.<|>anon
Even reckoning keeps long friends.<|>anon
Even reckoning makes long friends.<|>anon
Even spat cabbage is edible.<|>anon
Even the best can make mistakes.<|>anon
Even the blind chicken finds grains.<|>anon
Even the cat looks the king in the eye.<|>anon
Even the devil licks his own.<|>anon
Even the fool is thought wise if he remains silent.<|>anon
Even the other's wheat bread tastes different.<|>anon
Even the wise are stirred up by greed.<|>anon
Evening is wiser than morning.<|>anon
Evening will gather the cattle.<|>anon
Ever drunk, ever dry.<|>anon
Every ass loves to hear himself bray.<|>anon
Every barber knows that.<|>anon
Every bean has its black.<|>anon
Every beginning is hard.<|>anon
Every beginning is weak.<|>anon
Every bird likes its own nest.<|>anon
Every bird must hatch its own eggs.<|>anon
Every bullet has its billet.<|>anon
Every cloud has a silver lining.<|>anon
Every cloud has its silver lining.<|>anon
Every cock is brave on his own dunghill.<|>anon
Every cook praises his own broth.<|>anon
Every country has its customs.<|>anon
Every dark cloud has a silver lining.<|>anon
Every day has its own worries.<|>anon
Every day is not sunday.<|>anon
Every dog has his day and every man his hour.<|>anon
Every dog has his day.<|>anon
Every dog is a lion at home.<|>anon
Every dog is valiant at his own door.<|>anon
Every extremity is a fault.<|>anon
Every extremity is a vice.<|>anon
Every fool is pleased with his own folly.<|>anon
Every grain has its bran.<|>anon
Every hair casts its shadow.<|>anon
Every heart has his own ache.<|>anon
Every Jack has his Jill.<|>anon
Every jack has his jill.<|>anon
Every little helps.<|>anon
Every man has a fool in his sleeve.<|>anon
Every man has his faults.<|>anon
Every man has his forte.<|>anon
Every man has his hobby-horse.<|>anon
Every man is the architect of his own fortune.<|>anon
Every man is the architect of his own fortunes.<|>anon
Every man is the blacksmith of his own happiness.<|>anon
Every man is the master of his own fortune.<|>anon
Every man is the smith of his own fortune.<|>anon
Every man seeks his own profit.<|>anon
Every man thinks his own geese swans.<|>anon
Every man to his taste.<|>anon
Every man to his trade.<|>anon
Every miller draws water to his own mill.<|>anon
Every miller is ready to convey water to his own mill.<|>anon
Every mother thinks her own gosling a swan.<|>anon
Every nest has one rotten egg.<|>anon
Every one as they like best.<|>anon
Every one for himself and God for us all.<|>anon
Every one's faults are not written in their foreheads.<|>anon
Every peddler praises his own needles.<|>anon
Every person is observant to the flaws of others and blind to his own flaws.<|>anon
Every piece of bread has a crust.<|>anon
Every power is subject to an other power.<|>anon
Every rope has two ends, and tomorrow is yet to come.<|>anon
Every rose has its thorns.<|>anon
Every shopkeeper praises his own merchandise.<|>anon
Every sore has its salve.<|>anon
Every tide has its ebb.<|>anon
Every time you patch it, the wind will tear it back again.<|>anon
Every tree has its own roots.<|>anon
Every tub must stand on its own bottom.<|>anon
Every white has its black, and every sweet its sour.<|>anon
Every why has a wherefore.<|>anon
Every why has its wherefore.<|>anon
Every why hath its wherefore.<|>anon
Everybody knows best, where his own shoe pinches him.<|>anon
Everybody to whom much is given, much is expected.<|>anon
Everybody wants to live long, but nobody wants to grow old.<|>anon
Everybody's business is nobody's business.<|>anon
Everyone ages, but pray to God that you never become a cripple.<|>anon
Everyone blows into his own spoon.<|>anon
Everyone has his own worries.<|>anon
Everyone is beautiful when young, but many are bad when old.<|>anon
Everyone is closest to himself.<|>anon
Everyone is creator of his own fortune.<|>anon
Everyone knows how to steal, but few can hide the boot.<|>anon
Everyone knows the monkey, but the monkey knows no one.<|>anon
Everyone knows when and where they were born, but no one knows the time or place they will die.<|>anon
Everyone lives in their own way.<|>anon
Everyone should sweep before his own door.<|>anon
Everyone takes care for his own and God for everything .<|>anon
Everyone takes care for his own and God for everything.<|>anon
Everyone talks into his own sack.<|>anon
Everyone thinks his own fart smells sweet.<|>anon
Everyone wants to be lords, but no one wants to carry the sack.<|>anon
Everyone will find salvation in his own faith.<|>anon
Everyone will make sure their sack is filled.<|>anon
Everyone's shirt is closer to his own skin.<|>anon
Everyone's the blacksmith of their own fate.<|>anon
Everything comes to him who waits.<|>anon
Everything goes when in dire straits: even ham and eggs.<|>anon
Everything has a beginning.<|>anon
Everything has an end and a pudding hath two.<|>anon
Everything has its time.<|>anon
Everything in its season.<|>anon
Everything in moderation.<|>anon
Everything is good in its season.<|>anon
Everything is known in the smith's forge, in the mill and in the rectory.<|>anon
Everything is needed in a house: the stub of a knife, a shabby axe, a whore, a mutt.<|>anon
Everything is possible, you just need to want it!<|>anon
Everything is worth its price.<|>anon
Everything is worth what its purchaser will pay for it.<|>anon
Evil cannot defeat evil.<|>anon
Evil comes even without predicting.<|>anon
Evil communications corrupt good manners.<|>anon
Evil gun powder doesn't go away easily.<|>anon
Evil in people does not go away when they get buried.<|>anon
Evil is ancient and man mortal.<|>anon
Evil makes one frightened.<|>anon
Evil seldom goes alone.<|>anon
Evil shall by evil be expelled.<|>anon
Evil will get its pay.<|>anon
Evil will get its share.<|>anon
Example is better than precept.<|>anon
Exception strenghtens the rule.<|>anon
Expect the unexpected.<|>anon
Experience is the mother of wisdom.<|>anon
Experience keeps a dear school, but fools learn in no other.<|>anon
Experience keeps no school, she teaches her pupils singly.<|>anon
Experiencesexperimenting has no end and one always gains from them.<|>anon
Experimenting is the great science.<|>anon
Extremes meet.<|>anon
Eye for eye, tooth for tooth, hand for hand, foot for foot.<|>anon
Fact is stranger than fiction.<|>anon
Facts are stubborn things.<|>anon
Fain would the cat fish eat, but she's loath her feet to wet.<|>anon
Faint heart never won fair lady.<|>anon
Fair and softly goes far in a way.<|>anon
Fair weather follows the thunderstorm.<|>anon
Fair without, false within.<|>anon
Fair without, foul within.<|>anon
Fair words break no bones.<|>anon
Faith can move mountains.<|>anon
Faith is half the battle.<|>anon
Faith will move mountains.<|>anon
Fake it till you make it.<|>anon
Faker than a mirage.<|>anon
Fall down seven times, get up eight.<|>anon
False friends are worse than open enemies.<|>anon
Falseness lasts an hour, and truth lasts till the end of time.<|>anon
Familiarity breeds contempt.<|>anon
Far from eye, far from heart.<|>anon
Far from the eye - far from the heart.<|>anon
Farther than pleiades.<|>anon
Faster than an arrow.<|>anon
Faster than death.<|>anon
Faster than eye blink.<|>anon
Faster than lightning.<|>anon
Faster than the wind.<|>anon
Faster than thoughts.<|>anon
Fasting comes after feasting.<|>anon
Faults are thick where love is thin.<|>anon
Fear has large eyes.<|>anon
Fear the man of one book.<|>anon
Feast today and fast tomorrow.<|>anon
Feed a guest with words until the soup is ready.<|>anon
Feed with a spoon and dig the eye out with the handle.<|>anon
Festivities will not last forever and halls are not cleaned every day.<|>anon
Few words are best.<|>anon
Fields have eyes and woods have ears.<|>anon
Fight fire with fire.<|>anon
Fight fire with fire; like cures like.<|>anon
Finally an end to this stony bread, but when will this spring day end.<|>anon
Fine feathers make fine birds.<|>anon
Fine words are not enough for the empty stomach, it needs bread.<|>anon
Fine words butter no parsnips.<|>anon
Fine words butters no parsnips.<|>anon
Fire and water are good servants, but bad masters.<|>anon
Fire is not quenched with fire.<|>anon
First a man takes a swig, then the swig takes the man.<|>anon
First blow your own nose and only then another's.<|>anon
First catch your hare.<|>anon
First come, first served.<|>anon
First deserve and then desire.<|>anon
First leap, and then say "hop"!<|>anon
First learn it yourself before teaching others.<|>anon
First the maid longs to be married, then she longs to be back at home.<|>anon
First think and then speak.<|>anon
First think, then speak.<|>anon
First to the mill will first grind.<|>anon
Fish and company stink in three days.<|>anon
Fish begins to stink at the head.<|>anon
Fixing what you have is better than waiting to get what you don't have.<|>anon
Follow glory and it will flee, flee glory and it will follow thee.<|>anon
Follow the river and you'll get to the sea.<|>anon
Follows more than a shadow.<|>anon
Food is prepared swiftly in the hands of the good mistress.<|>anon
Fool's haste is no speed.<|>anon
Fools and madmen speak the truth.<|>anon
Fools grow without watering.<|>anon
Fools may sometimes speak to the purpose.<|>anon
Fools never know when they are well.<|>anon
Fools rush in where angels fear to tread.<|>anon
For every seed a corresponding fruit.<|>anon
For nine weeks keep a plank for her corpse under the back of a woman who has given birth.<|>anon
For one that is missing there's no spoiling a wedding.<|>anon
For smart people, signs can replace words.<|>anon
For the blind, all his money is pennies.<|>anon
For the love of the game.<|>anon
For the sake of a single rose one must endure the pain of a hundred thorns.<|>anon
For what thou canst do thyself, rely not on another.<|>anon
Forbearance is no acquittance.<|>anon
Forbidden fruit always tastes the best.<|>anon
Forbidden fruit is sweet.<|>anon
Forbidden fruit is sweetest.<|>anon
Forbidden road is often heavily worn.<|>anon
Forced beauty won't do.<|>anon
Forced to work but not to eat.<|>anon
Forewarned is forearmed.<|>anon
Forewarned, forearmed.<|>anon
Forget other faults remembering your own.<|>anon
Forget other faults remembering your own; forgive and forget.<|>anon
Forgetting is the plague of knowledge.<|>anon
Forgive and forget.<|>anon
Fortune and glass soon break.<|>anon
Fortune and unfortune are neighbours.<|>anon
Fortune disdains the lazy.<|>anon
Fortune favors the bold.<|>anon
Fortune favors the brave.<|>anon
Fortune favours the bold.<|>anon
Fortune favours the brave.<|>anon
Fortune favours the foolish.<|>anon
Fortune is easily found, but hard to be kept.<|>anon
Fortune is never bought.<|>anon
Fortune is never taken.<|>anon
Fortune never comes twice.<|>anon
Four eyes see better than two.<|>anon
Four eyes see more than two.<|>anon
Foxes when they cannot reach the grapes say they are not ripe.<|>anon
Freedom or death.<|>anon
Fretting cares make grey hairs.<|>anon
Friendlier than a dog.<|>anon
Friends are thieves of time.<|>anon
Friends for a meal are easy to find, friends until end of life are difficult to find.<|>anon
Friends may meet, but mountains never greet.<|>anon
Friends will never survive an empty plate.<|>anon
From bad to worse.<|>anon
From children, drunkards and madmen you get to hear the truth.<|>anon
From little spark may burst a mighty flame.<|>anon
From nothing nothing can come.<|>anon
From nothing, nothing can come.<|>anon
From nothing, nothing will be.<|>anon
From pillar to post.<|>anon
From the mouth into God's ear, and from God's ear into the purse.<|>anon
From your mouth to God's ears.<|>anon
Frost wants clothes.<|>anon
Full stomach, contented heart.<|>anon
Gentility without ability is worse than plain beggary.<|>anon
Get a man drunk if you wish to find out his true nature.<|>anon
Get a name to rise early, and you may lie all day.<|>anon
Get together like brother, and keep each other in check like strangers.<|>anon
Get together like brothers, and work together like strangers.<|>anon
Gifts break a rock.<|>anon
Gifts from enemies are dangerous.<|>anon
Give a finger, he will take whole arm.<|>anon
Give a fool rope enough, and he will hang himself.<|>anon
Give an inch and they'll take a mile.<|>anon
Give credit where credit is due.<|>anon
Give every man thy ear, but few thy voice.<|>anon
Give him an inch and he will take a yard.<|>anon
Give him an inch and he'll take a mile.<|>anon
Give him an inch and he'll take a yard.<|>anon
Give him an inch and he'll take an ell.<|>anon
Give him an inch he will take a yard.<|>anon
Give me some good luck and throw me in the sea.<|>anon
Give neither salt nor counsel till you are asked for it.<|>anon
Give never the wolf the wether to keep.<|>anon
Give one an inch, and he will take a mile.<|>anon
Give the devil his due.<|>anon
Give to the emperor what is the emperor's and to God what is God's.<|>anon
Give your friend your blood and money.<|>anon
Given promised gift.<|>anon
Giving to oneself is better than receiving.<|>anon
Giving will make no one poor.<|>anon
Gluttony kills more men than the sword.<|>anon
Gluttony kills more than the sword.<|>anon
Gnaw the bone which is fallen to thy lot.<|>anon
Go to bed with the lamb and rise with the lark.<|>anon
Go with the flow.<|>anon
God above, king afar.<|>anon
God didn't create haste, but did command us to hurry.<|>anon
God does not burden man with a load greater than he can carry.<|>anon
God does not finish his work; if he did, the elephant would have a bushy tail.<|>anon
God does not support the lazy.<|>anon
God gave teeth, God will provide the bread.<|>anon
God gave us two ears and one mouth.<|>anon
